gene,variable,value
CA6,chr1:9127964-9130810,0.0003051557
SLC25A33,chr1:9127964-9130810,0.00032050518
CTNNBIP1,chr1:9127964-9130810,0.00036018578
CA6,chr1:9162705-9164763,0.0003059134
SLC25A33,chr1:9162705-9164763,0.0003213011
CTNNBIP1,chr1:9162705-9164763,0.00036108022
CA6,chr1:9181220-9183334,0.00030612096
SLC25A33,chr1:9181220-9183334,0.00032151927
CTNNBIP1,chr1:9181220-9183334,0.00036132525
CA6,chr1:9232888-9235935,0.00030557354
SLC25A33,chr1:9232888-9235935,0.00032094453
CTNNBIP1,chr1:9232888-9235935,0.0003606793
PGD,chr1:9232888-9235935,0.00043469548
CA6,chr1:9238557-9240343,0.00030452828
SLC25A33,chr1:9238557-9240343,0.00031984664
CTNNBIP1,chr1:9238557-9240343,0.00035944564
PGD,chr1:9238557-9240343,0.00043320842
CA6,chr1:9288958-9290928,0.0003034768
SLC25A33,chr1:9288958-9290928,0.00031874218
CTNNBIP1,chr1:9288958-9290928,0.00035820433
PGD,chr1:9288958-9290928,0.0004317125
CA6,chr1:9291859-9295751,0.00030272556
SLC25A33,chr1:9291859-9295751,0.000317953
CTNNBIP1,chr1:9291859-9295751,0.00035731762
PGD,chr1:9291859-9295751,0.00043064365
CA6,chr1:9412621-9414085,0.00030221825
SLC25A33,chr1:9412621-9414085,0.00031742023
CTNNBIP1,chr1:9412621-9414085,0.00035671875
PGD,chr1:9412621-9414085,0.00042992196
CA6,chr1:9425318-9430186,0.00030167453
SLC25A33,chr1:9425318-9430186,0.00031684927
CTNNBIP1,chr1:9425318-9430186,0.00035607713
PGD,chr1:9425318-9430186,0.00042914873
CA6,chr1:9494835-9495889,0.00030093995
SLC25A33,chr1:9494835-9495889,0.00031607779
CTNNBIP1,chr1:9494835-9495889,0.00035521033
PGD,chr1:9494835-9495889,0.0004281039
CA6,chr1:9538215-9541397,0.0003001612
SLC25A33,chr1:9538215-9541397,0.00031526
CTNNBIP1,chr1:9538215-9541397,0.00035429158
PGD,chr1:9538215-9541397,0.00042699656
CA6,chr1:9557611-9560447,0.00029967038
SLC25A33,chr1:9557611-9560447,0.0003147446
CTNNBIP1,chr1:9557611-9560447,0.00035371206
PGD,chr1:9557611-9560447,0.00042629818
CA6,chr1:9560948-9562172,0.0002996653
SLC25A33,chr1:9560948-9562172,0.00031473924
CTNNBIP1,chr1:9560948-9562172,0.00035370624
PGD,chr1:9560948-9562172,0.00042629096
CA6,chr1:9588125-9594544,0.00030001992
SLC25A33,chr1:9588125-9594544,0.00031511165
CTNNBIP1,chr1:9588125-9594544,0.00035412458
PGD,chr1:9588125-9594544,0.00042679557
CA6,chr1:9625717-9631757,0.00030038477
SLC25A33,chr1:9625717-9631757,0.0003154948
CTNNBIP1,chr1:9625717-9631757,0.00035455506
PGD,chr1:9625717-9631757,0.00042731478
CA6,chr1:9643544-9645869,0.0003004872
SLC25A33,chr1:9643544-9645869,0.00031560226
CTNNBIP1,chr1:9643544-9645869,0.0003546757
PGD,chr1:9643544-9645869,0.0004274602
CA6,chr1:9650933-9656202,0.00030036992
SLC25A33,chr1:9650933-9656202,0.00031547906
CTNNBIP1,chr1:9650933-9656202,0.00035453745
PGD,chr1:9650933-9656202,0.00042729362
CA6,chr1:9683540-9691911,0.00030032013
SLC25A33,chr1:9683540-9691911,0.00031542673
CTNNBIP1,chr1:9683540-9691911,0.00035447875
PGD,chr1:9683540-9691911,0.00042722278
CA6,chr1:9701918-9706378,0.0003005765
SLC25A33,chr1:9701918-9706378,0.00031569612
CTNNBIP1,chr1:9701918-9706378,0.0003547815
PGD,chr1:9701918-9706378,0.00042758725
CA6,chr1:9713011-9736481,0.00030109013
SLC25A33,chr1:9713011-9736481,0.00031623544
CTNNBIP1,chr1:9713011-9736481,0.0003553876
PGD,chr1:9713011-9736481,0.0004283177
CA6,chr1:9786632-9788488,0.0003015449
SLC25A33,chr1:9786632-9788488,0.000316713
CTNNBIP1,chr1:9786632-9788488,0.00035592454
PGD,chr1:9786632-9788488,0.00042896467
CA6,chr1:9822551-9828239,0.00030164645
SLC25A33,chr1:9822551-9828239,0.00031681985
CTNNBIP1,chr1:9822551-9828239,0.00035604456
PGD,chr1:9822551-9828239,0.00042910915
CA6,chr1:9848721-9851303,0.00030140672
SLC25A33,chr1:9848721-9851303,0.000316568
CTNNBIP1,chr1:9848721-9851303,0.0003557616
PGD,chr1:9848721-9851303,0.00042876805
CA6,chr1:9867077-9868132,0.000301143
SLC25A33,chr1:9867077-9868132,0.00031629106
CTNNBIP1,chr1:9867077-9868132,0.00035545032
PGD,chr1:9867077-9868132,0.00042839308
CA6,chr1:9874604-9875575,0.00030122875
SLC25A33,chr1:9874604-9875575,0.00031638108
CTNNBIP1,chr1:9874604-9875575,0.00035555137
PGD,chr1:9874604-9875575,0.00042851496
CA6,chr1:9900057-9901287,0.00030178367
SLC25A33,chr1:9900057-9901287,0.000316964
CTNNBIP1,chr1:9900057-9901287,0.00035620615
PGD,chr1:9900057-9901287,0.0004293045
CA6,chr1:9908925-9911714,0.00030261526
SLC25A33,chr1:9908925-9911714,0.00031783717
CTNNBIP1,chr1:9908925-9911714,0.00035718735
PGD,chr1:9908925-9911714,0.00043048707
CA6,chr1:9942266-9944213,0.0003034316
SLC25A33,chr1:9942266-9944213,0.00031869463
CTNNBIP1,chr1:9942266-9944213,0.00035815052
PGD,chr1:9942266-9944213,0.00043164808
CA6,chr1:9949702-9951744,0.00030410287
SLC25A33,chr1:9949702-9951744,0.00031939943
CTNNBIP1,chr1:9949702-9951744,0.0003589427
PGD,chr1:9949702-9951744,0.0004326028
CA6,chr1:9996780-9998246,0.00030473643
SLC25A33,chr1:9996780-9998246,0.000320065
CTNNBIP1,chr1:9996780-9998246,0.00035969092
PGD,chr1:9996780-9998246,0.00043350412
CA6,chr1:10032215-10034794,0.0003054929
SLC25A33,chr1:10032215-10034794,0.00032085943
CTNNBIP1,chr1:10032215-10034794,0.0003605839
PGD,chr1:10032215-10034794,0.00043458038
SLC25A33,chr1:10208190-10212349,0.00032172143
CTNNBIP1,chr1:10208190-10212349,0.0003615527
PGD,chr1:10208190-10212349,0.00043574802
SLC25A33,chr1:10377170-10378961,0.00032231188
CTNNBIP1,chr1:10377170-10378961,0.0003622162
PGD,chr1:10377170-10378961,0.0004365475
SLC25A33,chr1:10387617-10388982,0.0003222688
CTNNBIP1,chr1:10387617-10388982,0.0003621676
PGD,chr1:10387617-10388982,0.0004364891
SLC25A33,chr1:10397983-10401101,0.00032157276
CTNNBIP1,chr1:10397983-10401101,0.00036138587
PGD,chr1:10397983-10401101,0.00043554654
SLC25A33,chr1:10414668-10415869,0.00032065017
CTNNBIP1,chr1:10414668-10415869,0.00036034884
PGD,chr1:10414668-10415869,0.00043429714
SLC25A33,chr1:10426893-10428703,0.0003200873
CTNNBIP1,chr1:10426893-10428703,0.00035971665
PGD,chr1:10426893-10428703,0.00043353532
SLC25A33,chr1:10429575-10431545,0.0003202008
CTNNBIP1,chr1:10429575-10431545,0.000359844
PGD,chr1:10429575-10431545,0.00043368887
SLC25A33,chr1:10471411-10473197,0.00032077875
CTNNBIP1,chr1:10471411-10473197,0.00036049308
PGD,chr1:10471411-10473197,0.00043447164
FBXO6,chr1:10471411-10473197,0.00037317828
SLC25A33,chr1:10474312-10476098,0.0003212727
CTNNBIP1,chr1:10474312-10476098,0.00036104815
PGD,chr1:10474312-10476098,0.0004351406
FBXO6,chr1:10474312-10476098,0.00037375305
SLC25A33,chr1:10494393-10496600,0.0003212375
CTNNBIP1,chr1:10494393-10496600,0.00036100854
PGD,chr1:10494393-10496600,0.00043509272
FBXO6,chr1:10494393-10496600,0.00037371204
SLC25A33,chr1:10510435-10511994,0.00032068725
CTNNBIP1,chr1:10510435-10511994,0.0003603904
PGD,chr1:10510435-10511994,0.0004343473
FBXO6,chr1:10510435-10511994,0.00037307193
SLC25A33,chr1:10691938-10695950,0.0003200521
CTNNBIP1,chr1:10691938-10695950,0.000359677
PGD,chr1:10691938-10695950,0.0004334871
FBXO6,chr1:10691938-10695950,0.0003723333
CTNNBIP1,chr1:10866160-10867726,0.00035937858
PGD,chr1:10866160-10867726,0.0004331277
FBXO6,chr1:10866160-10867726,0.00037202443
MFN2,chr1:10866160-10867726,0.0004158788
CTNNBIP1,chr1:10903526-10905492,0.0003595974
PGD,chr1:10903526-10905492,0.00043339145
FBXO6,chr1:10903526-10905492,0.00037225126
MFN2,chr1:10903526-10905492,0.00041613216
CTNNBIP1,chr1:10964835-10967336,0.00035999835
PGD,chr1:10964835-10967336,0.00043387464
FBXO6,chr1:10964835-10967336,0.0003726664
MFN2,chr1:10964835-10967336,0.0004165962
CTNNBIP1,chr1:11011379-11013659,0.00036014256
PGD,chr1:11011379-11013659,0.00043404876
FBXO6,chr1:11011379-11013659,0.00037281576
MFN2,chr1:11011379-11013659,0.00041676324
CTNNBIP1,chr1:11037503-11038265,0.00035992527
PGD,chr1:11037503-11038265,0.00043378706
FBXO6,chr1:11037503-11038265,0.0003725908
MFN2,chr1:11037503-11038265,0.0004165116
CTNNBIP1,chr1:11058891-11061876,0.00035963772
PGD,chr1:11058891-11061876,0.00043344012
FBXO6,chr1:11058891-11061876,0.00037229294
MFN2,chr1:11058891-11061876,0.0004161786
CTNNBIP1,chr1:11099018-11100649,0.0003596709
PGD,chr1:11099018-11100649,0.00043347993
FBXO6,chr1:11099018-11100649,0.0003723272
MFN2,chr1:11099018-11100649,0.00041621705
PGD,chr1:11261789-11263564,0.00043398552
FBXO6,chr1:11261789-11263564,0.0003727614
MFN2,chr1:11261789-11263564,0.00041670253
PGD,chr1:11272230-11274336,0.00043448643
FBXO6,chr1:11272230-11274336,0.00037319178
MFN2,chr1:11272230-11274336,0.00041718368
PGD,chr1:11280683-11282032,0.00043432464
FBXO6,chr1:11280683-11282032,0.00037305267
MFN2,chr1:11280683-11282032,0.00041702815
PGD,chr1:11478567-11479552,0.00043322073
FBXO6,chr1:11478567-11479552,0.00037210443
MFN2,chr1:11478567-11479552,0.00041596813
DHRS3,chr1:11478567-11479552,0.00043617253
FBXO6,chr1:11648593-11651302,0.00037068583
MFN2,chr1:11648593-11651302,0.0004143822
DHRS3,chr1:11648593-11651302,0.00043450974
FBXO6,chr1:11652725-11655637,0.00036947124
MFN2,chr1:11652725-11655637,0.0004130248
DHRS3,chr1:11652725-11655637,0.00043308636
FBXO6,chr1:11662702-11665504,0.00036898156
MFN2,chr1:11662702-11665504,0.00041247762
DHRS3,chr1:11662702-11665504,0.0004325125
FBXO6,chr1:11680194-11682106,0.00036923104
MFN2,chr1:11680194-11682106,0.00041275643
DHRS3,chr1:11680194-11682106,0.000432805
FBXO6,chr1:11690459-11693976,0.00036980968
MFN2,chr1:11690459-11693976,0.00041340335
DHRS3,chr1:11690459-11693976,0.0004334834
FBXO6,chr1:11718558-11720566,0.0003702714
MFN2,chr1:11718558-11720566,0.00041391925
DHRS3,chr1:11718558-11720566,0.00043402443
FBXO6,chr1:11729055-11732754,0.0003704831
MFN2,chr1:11729055-11732754,0.00041415554
DHRS3,chr1:11729055-11732754,0.0004342728
FBXO6,chr1:11735151-11741441,0.0003706304
MFN2,chr1:11735151-11741441,0.0004143202
DHRS3,chr1:11735151-11741441,0.0004344454
FBXO6,chr1:11748552-11749780,0.00037092867
MFN2,chr1:11748552-11749780,0.00041465386
DHRS3,chr1:11748552-11749780,0.00043479522
FBXO6,chr1:11784368-11785804,0.00037135117
MFN2,chr1:11784368-11785804,0.00041512607
DHRS3,chr1:11784368-11785804,0.00043529016
FBXO6,chr1:11787134-11792759,0.00037162064
MFN2,chr1:11787134-11792759,0.00041542732
DHRS3,chr1:11787134-11792759,0.00043560605
FBXO6,chr1:11802491-11808379,0.00037152893
MFN2,chr1:11802491-11808379,0.00041532484
DHRS3,chr1:11802491-11808379,0.00043549843
FBXO6,chr1:11814475-11815695,0.0003711803
MFN2,chr1:11814475-11815695,0.0004149349
DHRS3,chr1:11814475-11815695,0.0004350897
FBXO6,chr1:11838094-11839110,0.0003709494
MFN2,chr1:11838094-11839110,0.00041467685
DHRS3,chr1:11838094-11839110,0.00043481923
FBXO6,chr1:11841247-11844078,0.00037116086
MFN2,chr1:11841247-11844078,0.00041491352
DHRS3,chr1:11841247-11844078,0.00043506772
FBXO6,chr1:11905300-11911482,0.00037176075
MFN2,chr1:11905300-11911482,0.00041558448
DHRS3,chr1:11905300-11911482,0.000435771
FBXO6,chr1:11925625-11927416,0.0003723135
MFN2,chr1:11925625-11927416,0.00041620218
DHRS3,chr1:11925625-11927416,0.0004364187
FBXO6,chr1:11933919-11935428,0.00037234018
MFN2,chr1:11933919-11935428,0.00041623198
DHRS3,chr1:11933919-11935428,0.00043644977
FBXO6,chr1:11960443-11961741,0.00037172143
MFN2,chr1:11960443-11961741,0.0004155402
DHRS3,chr1:11960443-11961741,0.0004357245
FBXO6,chr1:11979466-11982436,0.00037078804
MFN2,chr1:11979466-11982436,0.00041449678
DHRS3,chr1:11979466-11982436,0.00043463026
FBXO6,chr1:11985098-11986587,0.00037003553
MFN2,chr1:11985098-11986587,0.00041365548
DHRS3,chr1:11985098-11986587,0.00043374783
FBXO6,chr1:12018535-12020952,0.0003697119
MFN2,chr1:12018535-12020952,0.00041329354
DHRS3,chr1:12018535-12020952,0.0004333685
FBXO6,chr1:12087369-12089349,0.0003696632
MFN2,chr1:12087369-12089349,0.00041323906
DHRS3,chr1:12087369-12089349,0.00043331133
FBXO6,chr1:12124528-12128380,0.000369558
MFN2,chr1:12124528-12128380,0.00041312177
DHRS3,chr1:12124528-12128380,0.00043318816
FBXO6,chr1:12131715-12134932,0.0003692644
MFN2,chr1:12131715-12134932,0.00041279313
DHRS3,chr1:12131715-12134932,0.00043284395
FBXO6,chr1:12139589-12154193,0.00036902906
MFN2,chr1:12139589-12154193,0.00041253044
DHRS3,chr1:12139589-12154193,0.0004325683
FBXO6,chr1:12157166-12186991,0.00036926128
MFN2,chr1:12157166-12186991,0.00041278987
DHRS3,chr1:12157166-12186991,0.0004328405
FBXO6,chr1:12196269-12198653,0.00037013594
MFN2,chr1:12196269-12198653,0.0004137674
DHRS3,chr1:12196269-12198653,0.00043386532
FBXO6,chr1:12201029-12205602,0.00037138426
MFN2,chr1:12201029-12205602,0.00041516282
DHRS3,chr1:12201029-12205602,0.0004353283
FBXO6,chr1:12206786-12211376,0.00037247664
MFN2,chr1:12206786-12211376,0.00041638387
DHRS3,chr1:12206786-12211376,0.00043660833
FBXO6,chr1:12229482-12231458,0.0003730842
MFN2,chr1:12229482-12231458,0.00041706307
DHRS3,chr1:12229482-12231458,0.00043732062
FBXO6,chr1:12344119-12346243,0.00037336483
MFN2,chr1:12344119-12346243,0.0004173769
DHRS3,chr1:12344119-12346243,0.0004376496
FBXO6,chr1:12376191-12377338,0.00037379406
MFN2,chr1:12376191-12377338,0.0004178568
DHRS3,chr1:12376191-12377338,0.000438153
FBXO6,chr1:12448743-12450814,0.0003747235
MFN2,chr1:12448743-12450814,0.0004188958
DHRS3,chr1:12448743-12450814,0.00043924266
FBXO6,chr1:12472186-12474096,0.0003759877
MFN2,chr1:12472186-12474096,0.00042030943
DHRS3,chr1:12472186-12474096,0.00044072492
FBXO6,chr1:12477905-12479341,0.00037696864
MFN2,chr1:12477905-12479341,0.000421406
DHRS3,chr1:12477905-12479341,0.00044187467
FBXO6,chr1:12510036-12511848,0.00037708372
MFN2,chr1:12510036-12511848,0.00042153453
DHRS3,chr1:12510036-12511848,0.00044200974
FBXO6,chr1:12594780-12597046,0.00037626445
MFN2,chr1:12594780-12597046,0.00042061863
DHRS3,chr1:12594780-12597046,0.00044104925
FBXO6,chr1:12601034-12602680,0.00037504043
MFN2,chr1:12601034-12602680,0.00041925022
DHRS3,chr1:12601034-12602680,0.00043961412
FBXO6,chr1:12603710-12605328,0.00037410733
MFN2,chr1:12603710-12605328,0.00041820717
DHRS3,chr1:12603710-12605328,0.00043852028
FBXO6,chr1:12615346-12621011,0.00037379324
MFN2,chr1:12615346-12621011,0.0004178562
DHRS3,chr1:12615346-12621011,0.00043815223
DHRS3,chr1:13665420-13666469,0.0004382261
DHRS3,chr1:13699362-13703909,0.00043810855
DHRS3,chr1:13722816-13724883,0.00043739486
DHRS3,chr1:13725416-13726485,0.0004362544
DHRS3,chr1:13729932-13734069,0.0004352227
DHRS3,chr1:13747883-13750441,0.000434707
DHRS3,chr1:13752926-13755026,0.00043464312
PLEKHM2,chr1:15152312-15155007,0.00042501732
AL450998.2,chr1:15152312-15155007,0.00036487347
PLEKHM2,chr1:15231388-15232310,0.00042471185
AL450998.2,chr1:15231388-15232310,0.00036461127
PLEKHM2,chr1:15245849-15247832,0.00042421196
AL450998.2,chr1:15245849-15247832,0.00036418196
PLEKHM2,chr1:15260607-15262100,0.00042391667
AL450998.2,chr1:15260607-15262100,0.00036392856
PLEKHM2,chr1:15344804-15347647,0.00042412485
AL450998.2,chr1:15344804-15347647,0.00036410708
PLEKHM2,chr1:15407068-15414877,0.00042467559
AL450998.2,chr1:15407068-15414877,0.00036458002
PLEKHM2,chr1:15415631-15418153,0.0004250241
AL450998.2,chr1:15415631-15418153,0.0003648793
PLEKHM2,chr1:15418932-15422138,0.00042466877
AL450998.2,chr1:15418932-15422138,0.0003645742
PLEKHM2,chr1:15428260-15435512,0.0004235668
AL450998.2,chr1:15428260-15435512,0.0003636285
PLEKHM2,chr1:15521191-15527948,0.00042219547
AL450998.2,chr1:15521191-15527948,0.00036245145
PLEKHM2,chr1:15577631-15580064,0.00042115976
AL450998.2,chr1:15577631-15580064,0.00036156236
PLEKHM2,chr1:15584186-15585538,0.000420761
AL450998.2,chr1:15584186-15585538,0.00036121992
PLEKHM2,chr1:15602759-15604641,0.00042087887
AL450998.2,chr1:15602759-15604641,0.0003613211
PLEKHM2,chr1:15616340-15619346,0.00042120757
AL450998.2,chr1:15616340-15619346,0.000361603
PLEKHM2,chr1:15681776-15686622,0.0004216163
AL450998.2,chr1:15681776-15686622,0.00036195398
PLEKHM2,chr1:15696475-15698247,0.0004222507
AL450998.2,chr1:15696475-15698247,0.00036249845
PLEKHM2,chr1:15828938-15831068,0.00042326655
AL450998.2,chr1:15828938-15831068,0.0003633708
PLEKHM2,chr1:15832973-15838850,0.00042451738
AL450998.2,chr1:15832973-15838850,0.00036444457
PLEKHM2,chr1:15846364-15850523,0.00042548217
AL450998.2,chr1:15846364-15850523,0.0003652727
PLEKHM2,chr1:15885211-15887265,0.0004256329
AL450998.2,chr1:15885211-15887265,0.00036540226
PLEKHM2,chr1:15940953-15944777,0.00042487244
AL450998.2,chr1:15940953-15944777,0.00036474905
PLEKHM2,chr1:15947517-15952009,0.00042368664
AL450998.2,chr1:15947517-15952009,0.00036373123
PLEKHM2,chr1:15963352-15966859,0.0004228063
AL450998.2,chr1:15963352-15966859,0.0003629758
PLEKHM2,chr1:15974448-15977113,0.0004226464
AL450998.2,chr1:15974448-15977113,0.0003628384
PLEKHM2,chr1:16012473-16013798,0.00042300782
AL450998.2,chr1:16012473-16013798,0.00036314863
PLEKHM2,chr1:16073056-16074125,0.0004233159
AL450998.2,chr1:16073056-16074125,0.00036341284
PLEKHM2,chr1:16078775-16079765,0.00042311382
AL450998.2,chr1:16078775-16079765,0.00036323915
PLEKHM2,chr1:16153729-16158649,0.00042249734
AL450998.2,chr1:16153729-16158649,0.00036271004
PADI4,chr1:16153729-16158649,0.0005053968
PLEKHM2,chr1:16160549-16162990,0.00042198703
AL450998.2,chr1:16160549-16162990,0.000362272
PADI4,chr1:16160549-16162990,0.0005047863
PLEKHM2,chr1:16167193-16169323,0.00042205548
AL450998.2,chr1:16167193-16169323,0.000362331
PADI4,chr1:16167193-16169323,0.00050486875
PLEKHM2,chr1:16172852-16173961,0.00042272074
AL450998.2,chr1:16172852-16173961,0.00036290236
PADI4,chr1:16172852-16173961,0.0005056645
PLEKHM2,chr1:16204793-16209117,0.00042355183
AL450998.2,chr1:16204793-16209117,0.00036361566
PADI4,chr1:16204793-16209117,0.00050665875
PLEKHM2,chr1:16215776-16219412,0.00042411865
AL450998.2,chr1:16215776-16219412,0.0003641022
PADI4,chr1:16215776-16219412,0.0005073367
PLEKHM2,chr1:16235889-16238523,0.0004244157
AL450998.2,chr1:16235889-16238523,0.0003643572
PADI4,chr1:16235889-16238523,0.0005076922
PLEKHM2,chr1:16242267-16245406,0.0004248703
AL450998.2,chr1:16242267-16245406,0.00036474763
PADI4,chr1:16242267-16245406,0.000508236
PLEKHM2,chr1:16350531-16353794,0.0004259214
AL450998.2,chr1:16350531-16353794,0.00036565005
PADI4,chr1:16350531-16353794,0.0005094934
PLEKHM2,chr1:16362591-16368894,0.0004275085
AL450998.2,chr1:16362591-16368894,0.0003670124
PADI4,chr1:16362591-16368894,0.0005113919
PLEKHM2,chr1:16385932-16387920,0.00042900495
AL450998.2,chr1:16385932-16387920,0.00036829716
PADI4,chr1:16385932-16387920,0.00051318156
PLEKHM2,chr1:16420285-16421896,0.00042963255
AL450998.2,chr1:16420285-16421896,0.0003688358
PADI4,chr1:16420285-16421896,0.00051393255
PLEKHM2,chr1:16440022-16442683,0.00042909355
AL450998.2,chr1:16440022-16442683,0.00036837318
PADI4,chr1:16440022-16442683,0.00051328784
PLEKHM2,chr1:16497284-16501589,0.00042782223
AL450998.2,chr1:16497284-16501589,0.0003672818
PADI4,chr1:16497284-16501589,0.000511767
PLEKHM2,chr1:16512480-16515063,0.00042665593
AL450998.2,chr1:16512480-16515063,0.0003662807
PADI4,chr1:16512480-16515063,0.0005103722
PLEKHM2,chr1:16611902-16614902,0.00042620173
AL450998.2,chr1:16611902-16614902,0.0003658908
PADI4,chr1:16611902-16614902,0.0005098288
PLEKHM2,chr1:16619963-16622632,0.00042642682
AL450998.2,chr1:16619963-16622632,0.00036608375
PADI4,chr1:16619963-16622632,0.0005100978
PLEKHM2,chr1:16623941-16626747,0.00042680313
AL450998.2,chr1:16623941-16626747,0.00036640675
PADI4,chr1:16623941-16626747,0.0005105479
PLEKHM2,chr1:16628544-16632099,0.0004268262
AL450998.2,chr1:16628544-16632099,0.0003664263
PADI4,chr1:16628544-16632099,0.00051057525
PLEKHM2,chr1:16642587-16646760,0.00042643803
AL450998.2,chr1:16642587-16646760,0.0003660932
PADI4,chr1:16642587-16646760,0.000510111
PLEKHM2,chr1:16676698-16678594,0.00042601366
AL450998.2,chr1:16676698-16678594,0.00036572898
PADI4,chr1:16676698-16678594,0.0005096033
PLEKHM2,chr1:16872636-16873831,0.000425961
AL450998.2,chr1:16872636-16873831,0.00036568393
PADI4,chr1:16872636-16873831,0.0005095403
AL450998.2,chr1:16888715-16890102,0.0003659789
PADI4,chr1:16888715-16890102,0.00050995115
AL450998.2,chr1:16895059-16897705,0.00036632462
PADI4,chr1:16895059-16897705,0.0005104328
AL450998.2,chr1:16903079-16906471,0.00036639895
PADI4,chr1:16903079-16906471,0.0005105366
AL450998.2,chr1:16912071-16915876,0.0003661701
PADI4,chr1:16912071-16915876,0.0005102177
AL450998.2,chr1:16951434-16952173,0.00036592007
PADI4,chr1:16951434-16952173,0.00050986954
AL450998.2,chr1:16960502-16961444,0.00036595974
PADI4,chr1:16960502-16961444,0.0005099247
AL450998.2,chr1:17009551-17012578,0.00036632354
PADI4,chr1:17009551-17012578,0.0005104317
AL450998.2,chr1:17045057-17046525,0.0003667249
PADI4,chr1:17045057-17046525,0.00051099085
PADI4,chr1:17052570-17055065,0.0005111472
PADI4,chr1:17059399-17061938,0.0005108585
PADI4,chr1:17065610-17067685,0.0005105872
PADI4,chr1:17118558-17120521,0.00051089434
PADI4,chr1:17141126-17142355,0.0005119352
PADI4,chr1:17206808-17208598,0.00051327905
PADI4,chr1:17281601-17282746,0.00051425677
PADI4,chr1:17307771-17309051,0.0005145256
PADI4,chr1:17431209-17432756,0.0005143224
PADI4,chr1:17436124-17440968,0.0005141932
PADI4,chr1:17628552-17631607,0.00051445205
PADI4,chr1:17634916-17636703,0.00051489077
MRTO4,chr1:18900514-18903839,0.0006382361
MRTO4,chr1:18906714-18909053,0.000637597
MRTO4,chr1:18921910-18925602,0.00063658296
MRTO4,chr1:18926132-18931619,0.0006359839
MRTO4,chr1:18934215-18939335,0.0006362895
MRTO4,chr1:18946772-18958610,0.00063714944
MRTO4,chr1:19073867-19075681,0.00063757005
MRTO4,chr1:19080879-19082291,0.0006367476
MRTO4,chr1:19206954-19211694,0.00063479296
MRTO4,chr1:19250929-19252656,0.00063272414
MRTO4,chr1:19310768-19316652,0.00063170434
MRTO4,chr1:19323815-19327631,0.0006321559
MRTO4,chr1:19328429-19332327,0.00063351274
MRTO4,chr1:19341268-19345035,0.0006347479
MRTO4,chr1:19390143-19393906,0.0006352332
MRTO4,chr1:19447554-19449587,0.0006351435
MRTO4,chr1:19453675-19455931,0.0006351181
MRTO4,chr1:19457704-19461612,0.00063552655
MRTO4,chr1:19462717-19464203,0.00063602556
MRTO4,chr1:19467780-19470352,0.0006358959
MRTO4,chr1:19476278-19480056,0.000634765
MRTO4,chr1:19483193-19488696,0.00063304615
MRTO4,chr1:19504829-19506552,0.0006317245
